Views,Likes,Shares,Comments,Engagement_Level,Platform_Instagram,Platform_TikTok,Platform_Twitter,Platform_YouTube,Content_Type_Live Stream,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Region_Australia,Region_Brazil,Region_Canada,Region_Germany,Region_India,Region_Japan,Region_UK,Region_USA,Conversion_Rate
4066022.0,295418,61929,8393,Low,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.2096317759848881
2007848.0,280952,42850,13703,High,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15251715595003712
4321729.0,395257,25222,9123,High,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.06381164659793978
111610.0,3213,71922,12065,Low,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,22.384687138547502
2048086.0,191738,99853,42598,Low,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.5207783537681222
4894673.0,140903,8150,24491,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.057841209906258836
991012.0,355863,94626,26180,High,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.2659056996578485
1469953.0,306082,51502,1668,High,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.16826209969327624
1913736.0,54523,2152,11464,High,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.03946958163720456
2911881.0,44708,57294,21899,Low,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1.2815156121317177
2206955.0,316622,64570,9555,Medium,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.2039340285828548
4574924.0,197709,97880,18735,Medium,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4950710387238279
4910553.0,499704,34160,9319,Low,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.06836046939651552
3101726.0,490,80829,593,High,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,164.95713949067064
1664101.0,117775,50763,42936,High,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.4310167692268294
2417241.0,419969,78050,42955,Low,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.18584705061121543
2758290.0,30695,65435,16736,Low,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2.1317804195693824
1151377.0,488602,78927,10780,High,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.16153638339258666
1188499.0,97329,81880,35799,Low,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.8412703304419782
1797416.0,432818,87238,33875,Low,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.20155816070030455
4334449.0,298421,27429,47285,Medium,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.09191377282121854
4938299.0,139325,25425,21859,Medium,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.18248699083563705
4629556.0,8738,79929,19204,Low,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,9.147287698389462
4774320.0,416290,52552,21456,High,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.12623891998063275
2497597.0,321619,36084,47880,Low,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.11219486410590808
1882126.0,475800,43114,27910,Low,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0906137032347496
1194460.0,216370,38625,17650,Medium,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.1785136571530936
1622856.0,192496,43325,17806,Low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.22506961182439794
1301521.0,96995,8034,37607,Medium,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.08282901179619269
4530295.0,353065,91917,19537,High,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.26034016398509224
3642505.0,472553,83616,25351,Low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.17694523153642142
558319.0,94611,39828,27525,Low,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.42096584959244
797275.0,354616,31544,29280,High,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.08895255712971348
1146819.0,153532,13633,27160,Medium,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0887958210608345
3317315.0,70605,61789,43169,Low,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.8751363216662932
2514764.0,100963,79384,29464,Medium,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.7862682368009797
4948349.93,128560,68871,43838,Medium,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.5357109520429596
2131247.0,184490,46526,35734,High,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.2521871103988191
1131722.0,340105,73373,11857,Medium,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.21573631671937382
2833025.0,156803,67252,2601,Low,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4288948553006706
3587576.0,363800,86707,9705,High,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.23833699834419084
1942883.0,174956,57853,15443,Low,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.330671711725767
720247.0,6093,2414,30680,Medium,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.39619235122896385
841094.0,337567,10161,19041,High,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.030100691121167034
2851192.0,57367,19782,37567,Low,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.3448323948707737
416547.0,247208,58688,23164,Low,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.23740332027129368
238276.0,86411,87917,20519,Low,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0174283365523569
3675226.0,477204,2549,30839,High,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.005341531085126245
4025654.0,427509,7469,31997,Low,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.017470977218784375
3830274.0,264013,37812,25236,Low,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.14322022021100397
4277170.0,471076,43675,21460,Medium,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0927132776857086
1586403.0,28598,85817,46074,Medium,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3.0008042509962918
914452.0,339941,5979,34553,High,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.017588346212501924
1124083.0,331967,1699,22789,Low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.005117978594103691
2656928.0,243831,52757,9603,Low,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.21636707390707635
4174343.0,92667,67770,33150,High,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.7313283044955239
2150898.0,109954,6366,25896,Low,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.05789693871456273
4242231.0,207880,83865,28311,Medium,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.40342986336331393
1418648.0,351250,22389,24313,Medium,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.06374092526508922
3545754.0,223054,61984,32043,Medium,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.2778878657061569
2651800.0,219881,16104,23971,High,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.07323961597076421
3985221.0,262934,82583,19181,Medium,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.3140826214824221
4070028.0,212737,50214,25262,Low,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.23603792475046476
2703326.0,239560,14191,44747,Low,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.05923776924114052
2695917.0,354316,26738,3079,High,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07546371035811356
3185499.0,55001,79409,32643,High,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.4437737493056901
2316764.0,98083,89325,34220,Low,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.9107082775903359
2463746.0,310242,10086,38862,High,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.03251010501374701
979236.0,445534,44401,41269,High,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.09965793856137448
3418348.0,292153,51497,30601,Low,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.17626722983586451
1057426.0,357002,30426,49349,Low,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0852264132950172
685984.0,84562,38364,24145,High,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.453678957397687
4914854.0,366072,63088,10841,Low,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.17233768219988588
2341476.0,187857,88914,17369,High,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.47330682378227557
4473721.0,373738,40435,43313,Medium,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.10819076465041845
365562.0,250857,19167,2672,High,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0764060799548585
155818.0,50777,5658,26194,Medium,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.11142840260129026
659447.0,306375,16542,10073,Medium,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.05399265605698922
1876999.0,457119,16393,27762,Medium,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.03586155902432711
1247095.0,384412,9221,18983,Low,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.023987284475406923
1775119.0,140839,55814,25850,Medium,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.39629648035016607
857952.0,53166,31496,36051,High,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5924086821291034
2209389.0,482782,60115,41459,Low,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.12451789834491514
4948349.93,432781,10972,2387,Low,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.02535231444944782
1259132.0,34868,47819,39976,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.371429390452154
4003118.0,146736,23416,41111,Medium,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.1595791080471337
1904319.0,477329,16741,13594,Low,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.035072245766859494
4582495.0,64321,94120,12939,Low,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1.4632857073952075
1707223.0,69921,5348,27889,Low,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0764863202648008
1451710.0,486379,30071,10948,High,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.06182627128100049
2110402.0,189604,40737,13834,High,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.2148530621603525
4745366.0,432269,60416,6857,High,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.13976482236432025
2049721.0,268966,85659,5658,High,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.31847519759677895
4646660.0,449894,57521,37427,High,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1278545612938191
2479459.0,142403,78204,9039,High,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.5491738235466126
1888760.0,461087,43011,22628,High,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.09328174509163603
2812314.0,74309,1044,11855,High,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.014049442192190792
3497312.0,27448,94037,20054,Low,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3.4260055364959174
731918.0,405408,33684,24680,High,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.08308666824327376
2000395.0,191198,63578,6326,Medium,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.33252439877339074
2940659.0,29714,29002,45381,Medium,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.9760382308083603
2734409.0,357486,35102,40977,Low,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.09819125783672111
4562050.0,48226,85609,32371,Low,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.7751627748983612
4855797.0,70587,33841,28587,High,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.4794225564934871
3399334.0,231513,21754,40671,Low,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.09396448579155536
2149093.0,4283,97823,25162,Medium,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,22.839831840205857
4020003.0,292915,66714,16223,High,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.22775890615954256
752268.0,50734,89891,9399,High,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.7718098313218333
1085319.0,225410,83973,9673,Low,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.3725344926856602
4841810.0,373052,32565,46187,Medium,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0872934604267691
2503297.0,250047,1748,27674,Medium,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.006990685750799222
3680526.0,81081,6559,17831,Medium,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.08089441421777056
3917058.0,443581,74974,25488,Medium,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.16901986333569247
4464275.0,97838,62114,22434,Medium,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.6348657985000853
4782032.0,391629,93730,20836,High,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2393336550602909
4141357.0,340428,36529,4526,High,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.10730315954894123
2781286.0,186013,98891,19768,High,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.5316348857052123
1577124.0,190567,91953,34496,Low,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.4825232070357133
4836204.0,290221,34793,15068,Medium,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.11988450180655828
2757275.0,266710,2008,36425,Medium,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.007528776573524473
461093.0,115868,97631,836,High,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.8426053784614729
416498.0,230768,35649,8638,Low,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.15447982388569995
1596995.0,92047,65455,20030,High,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7111041097796664
3246135.0,189814,23788,20762,Medium,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.12532268430540833
3397373.0,17460,39861,45560,Low,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2.2829896894140953
3774978.0,160349,37878,9591,High,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.23622224022374808
3520604.0,419822,8728,16207,Low,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.020789763280133253
295569.0,56857,20351,49993,Medium,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.3579330600703637
2291471.0,412417,47074,31750,Low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.11414175458057883
1087661.0,285688,15615,4887,Medium,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.05465752849070813
3789362.0,458702,42111,33414,Low,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.09180470108933894
3925001.0,142073,88617,35526,Low,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6237427237670956
3287268.0,123865,8497,48466,Medium,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.06859887780498132
4330176.0,205339,6335,41452,Low,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.030851421306675723
1558806.0,207879,41122,49288,High,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.19781699930258387
4948349.93,155558,52987,25353,Medium,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.3406253615795636
3675490.0,253771,62578,7498,Low,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.2465924002251403
2003412.0,429878,23965,46480,Medium,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.055748375119086147
3802564.0,304493,39002,2143,Medium,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.12808833043360313
3407613.0,330611,3262,15630,Low,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.009866580361516507
1582423.0,386088,53051,35424,Low,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.13740649799689691
526876.0,184751,83234,31673,High,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.4505198889072038
4817464.0,309479,60716,22878,Low,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.1961877865639934
676397.0,5615,87186,1127,Low,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,15.527337461215785
2417845.0,324783,8835,5058,Low,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.02720277846971046
2279763.0,12478,72990,25143,Medium,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,5.84949510670821
3343066.0,210608,21075,3469,High,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1000674238347989
1190006.0,239797,12358,35109,Low,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.051535256902649526
3237142.0,326165,92290,9091,High,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.2829549461075543
4830941.0,381524,86156,26172,Low,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.22582065609959476
1586264.0,161483,51284,11309,Low,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.3175814172192998
2948962.0,477735,81979,8202,Medium,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.17159931760972924
2684984.0,50716,76232,49764,High,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.5031153873524892
1482566.0,354126,63810,39991,High,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.18019010182307454
4157917.0,384684,52501,27924,Medium,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.13647825227624547
592935.0,98617,56477,11679,Medium,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5726903068869779
933613.0,305356,62697,4288,Low,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.2053242772303369
1777184.0,64483,44743,32481,Low,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.6938728035770865
2469353.0,451890,14407,35509,High,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.03188165261386883
4348314.0,230560,3067,48962,Low,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.013302394170137823
2868762.0,109444,83287,38867,Medium,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.761001059833248
3470216.0,158438,3224,37495,Low,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0203486537307749
2546025.0,61904,25135,39292,Medium,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.40603192032727575
4510453.0,78761,81693,35386,High,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0372265460015455
881991.0,53251,64414,3514,Low,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.2096298658786444
2324138.0,2092,83576,5162,Low,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,39.95028661591641
1882409.0,24262,55206,31018,Medium,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2.275410105401282
1239705.0,50435,14795,8352,Low,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.29334787344238167
4431420.0,316236,20710,28465,High,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.06548906512650396
1290722.0,166513,58572,11367,High,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3517563193052941
3228275.0,113917,75531,36656,Low,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.6630353677973405
2527623.0,148521,43818,33457,Low,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.29502898578012343
4948349.93,327244,16672,27570,Medium,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.050946694208268244
3600830.0,286882,82806,18415,Low,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.28864132290319217
2686077.0,437233,38768,18367,High,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.08866668343677932
3717495.0,477018,50628,6831,Medium,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.10613435970747154
4481057.0,435510,25727,7182,Low,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.05907327041723328
3998581.0,15720,20570,27906,High,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1.3085241721955954
973433.0,191321,5664,41928,Medium,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.029604695771525098
3821922.0,425847,50387,18851,Low,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.11832183859183411
4301015.0,146849,20372,37300,High,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.1387275364395585
4798066.0,375356,7649,17000,Low,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.020377987829676945
4432570.0,202923,40150,18413,Medium,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.19785830092213016
2592310.0,268149,6000,28800,High,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.022375619524131148
2717115.0,79019,55167,42735,Medium,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.698148546463743
2075584.0,162238,444,11401,Low,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.002736720127051818
3172236.0,294917,58118,23149,High,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.19706561506467699
2368193.0,171217,24221,16695,Low,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.14146375651124224
4039664.0,215178,17518,34782,Medium,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.08141166847533617
2598420.0,304484,19829,19545,Low,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.065123290548432
2332745.0,40568,23894,29224,High,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.5889863930711431
770227.0,299966,67551,7360,High,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.22519552215167066
2805428.0,266431,48212,43658,Low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.18095491890279453
2536643.0,205972,96758,48582,Low,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.46976288036870245
4817560.0,335811,91403,46079,Low,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.2721858426236131
1690909.0,344166,38801,49469,Medium,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.11273920142859145
4921272.0,345751,48526,28348,Medium,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.14034955791478984
4098173.0,91022,62312,33968,Low,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.6845817493919512
4379236.0,485559,59926,7507,Low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.12341651580707151
1213903.0,313955,54987,27784,Medium,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.17514293449140345
2121520.0,204206,17380,21689,Low,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.085110133880243
4143188.0,47437,53378,21394,High,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.1252397914865526
502571.0,222460,43807,47455,High,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.19692079474076596
3301819.0,219535,69694,1274,Low,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3174619081095287
4070958.0,301070,66175,32605,Medium,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.21979938219617365
1984433.0,210428,28342,5355,Medium,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.13468739900893953
3640508.0,370123,1262,2622,Low,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.003409677323392232
3150317.0,265173,11352,30489,Low,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.042809788325251445
3678968.0,65840,37210,5897,High,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.5651579586018897
2872626.0,288603,83247,9082,Medium,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.2884481450196828
1136605.0,225684,16605,46318,Low,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.07357632795973236
3683380.0,60476,10992,43278,High,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.181758052751214
4554044.0,144825,45930,8774,Low,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.31714137750270044
2328409.0,278174,1846,648,Low,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.006636134217912668
2790322.0,179192,68128,12943,High,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.3801955444227312
2322882.0,29085,62256,39359,Low,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2.1404847852362097
3833488.0,410851,36575,18180,High,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0890225410163533
1876071.0,259700,34498,9001,High,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.13283788986781525
1712244.0,62154,17276,37377,Low,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.2779547574930085
2139923.0,287553,50271,26407,Low,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.17482342384969646
